id,content
4525,"晚上第一个想起的人是你，打电话时的快捷键第一个总是你，想哭着抱着的人也是你。但想你的是我，疼你的是我，要我的不是你。
"
4526,"山不孤单水孤单、所以水把山给绕住了，树不孤单鸟孤单、所以鸟在树上停住了，人不孤单心孤单、所以心把人牵住了
"
4527,"一个人的天空很蓝，蓝的有点忧郁；一个人生活很自由，自由的有点孤单；一个人的日子很轻松，轻松的有点无聊；想念朋友的时候很幸福，幸福的有点难过！
"
4528,"雨水说天空也会落泪，玫瑰说爱情总有枯萎，离别说寂寞无滋无味，咖啡说活着就得习惯苦味。路一走就累，酒一滴就醉，雨一碰就碎，只有朋友最珍贵。
"
4529,"真正有气质的淑女，从不炫耀她所拥有的一切，她不告诉人她读过什么书，去过什么地方，有多少件衣服，买过什么珠宝，因为她没有自卑感。
"
4530,"世界上最远的距离，不是瞬间便无处寻觅，而是尚未相遇，便注定无法相聚；就象我和你，是么？  
"
4531,"爱你是心灵的震撼，想你是心灵的寂寞，呵护你是心灵的欠责，娶你是心灵的被逼，回想对话弃你是无可奈何，情非得意请见谅！
"
4532,"被思念是温馨的，被关怀是幸福的，被爱着是心动的，被宠着是美满的，而你是被我思念着、关怀着、爱着、宠着的人！
"
4533,"思念是一种很玄的东西，如影随形，触摸心底，转眼吞没，我在寂寞里无力抗拒，夜里想你，无法呼吸，恨不能立即朝你飞奔而去！
"
4534,"我正在睡觉,不过马上就要上班了,你可以依恋一下你的被窝,那可是你喜欢的事情,今天我在写报告,不知道下午能否写完,我爱你""
"
4535,"别问我爱你深，黄河代表我的心。别问我对你的思念有多长，它跟长城一样长；别问我对你动心有多快，它比变脸还要快。这么传统的表白，你难道还不明白？
"
4536,"抬起你的小手，抓起你的幸福。用你虔诚的心，为你爱的人祝福。相信爱情不是买卖，牵手走过一个时代。真情不能放坏，更是不能等待。
"
4537,"淡淡的梦，停留在心底的角落；淡淡的爱，驻足在记忆的篇章。任凭时光飞逝，依然不变的是这份不解的情怀。
"
4538,"当白云飘过，那是我想你的痕迹；当微风吹过，那是我想你的温柔；当雨水落下，那是我想你的证据；当阳光灿烂，那是我爱的表白。
"
4539,"翻开岁月的书页，夹着那一张张写满你我爱的红叶，我要把它永远珍藏，珍惜你我有过的温馨和那流逝的青春。只有这样才能寄托我那刻骨铭心的相思。
"
4540,"谁在想念你？谁在牵挂你？谁舍不得你？谁离不开你？谁最心疼你？谁最惦记你？谁最祝福你？不用想啦，除了我，还有谁？
"
4541,"朋友，你可以得罪忙人，但不可得罪闲人；你可以得罪熟人，但不可得罪套近乎的人；你可以得罪挣钱不多的人，但不可得罪特能花钱的人。生活有时很无奈，有你便不迷茫，人生总是很漫长，有你便不寂寥，不羡慕短暂的刺激，向往平淡的细水长流，时光流失，最令我幸福的是你仍在我身旁！
"
4542,"如果我们不相见，太阳仍然那么耀眼，白云依旧那么美丽，只是太阳晒不干我对你的感情，白云带不走我对你的思念！无论你身在何方我都会为你等待！
"
4543,"世间本无沙漠，只因我每想你一次，上帝就落一粒沙，便有了撒哈拉！世间本无太平洋，只因我每想你一次，上帝就落一滴泪，(www.siandian.com 闪点情话网)便有了太平洋！
"
4544,"爱情，不是情怀里的甜言，也不是树萌下的蜜语，爱情也不是眼泪与笑容，爱情更是一种包容，一种信赖。
"
4545,"时间冲不淡感情的酒，距离拉不开思念的手；夜晚有了星才美丽，世上有了真情才值得回忆；并不是每两条直线都有交点，并不是每个交点都能相遇，珍惜相遇！
"
4546,"如此美妙的夜晚，寂寞是一种遗憾。想着得不到的爱情已成为习惯。情歌让我虚度浪漫，最终还是曲终人散。不知道谁来爱我谁来做我另一半！
"
4547,"那天，我问你，你愿意慢慢了解我吗？你说，嗯，只要你愿意。我心里暖暖的，愿我们能够在彼此的了解下度过一个“温暖”的冬天！
"
4548,"风停了，是我不想让它带走我对祢的最后一丝想念；雨停了，是我不想以后的生活有泪水的陪伴。
"
4549,"只想告诉你,真的好爱你,无论人生的旅途多么的坎坷,我都会在你身边,为你挡风遮雨,让我牵你的手,此生共白头,同偕老，永不分离。""
"
4550,"生水与水之间有距离，但地心下一直相牵，人与人之间有距离，但心里时刻挂念，发条短信道声晚安，梦里我们相见。
"
4551,"月光如水， 云绕水间，西窗画出横斜枝，那枝头花瓣纷纷，漫天的花瓣飞舞，在一瞬间飘零，像流泻了一地的雨水，缤纷，绝美，花香四溢。生活有你而精美！
"
4552,"花儿忍不住清香，鸟儿忍不住飞翔，我忍不住对你的思念。
"
4553,"风儿吹云儿追，对你的思念攒一堆，望长空盼人归，美酒佳人干一杯，生相许死相随，彩蝶飞舞结伴飞，心相依情相偎，爱你一生不后悔。
"
4554,"天上星，亮晶晶，认识你，很开心；你有心，我有心，我们相识到如今；天有情，地有情，让我爱你行不行？
"
4555,"情意深深雨丝蒙蒙，爱在心头其乐融融，你的身影在我心中，对你永远情深意浓。我的真心只盼你懂，因为有你，我的世界精彩无穷！
"
4556,"你是藤我是蔓；你是菜我是饭，你是船我是帆，无论你是啥，我都围着你转，没有天下大乱，有你幸福才能算；你是我的No.1，给啥都不换！
"
4557,"能遇到你是我人生最大的幸福，你对我一点一滴的关心、体贴，都融化在我的血液里，总是在我烦恼时，苦闷时变成快乐的细胞。
"
4558,"用一秒给你惊喜，用一分钟给你感动，用一小时给你浪漫，用一天给你温暖，用一月陪你温馨，用一年和你开心，用一生去爱你！
"
4559,"走了，我心痛了，恨你这么无情，我知道我不会永远恨你，但我心会永远的痛！男人的心也是脆弱的。
"
4560,"爱你没有随时间流逝而飘移，爱的记忆却在渐渐清晰。只因爱你而无法忘记。时光荏苒，生命如歌，不变的是爱的永恒旋律和不朽岁月。爱上你已不想忘记。
"
4561,"爱加爱等于非常的爱，爱减爱等于爱的起点，爱乘爱等于无限的爱，爱除爱等于爱的唯一。或许对于你来说，我的出现只是你生命中的100＋1＝101。
"
4562,"你的信誓旦旦曾让我以为，爱情的结局一定会很美；我一厢情愿换来的是一身疲惫，为你哭总是得不到安慰。亲爱的，这个世界没有你来陪，我将心如死灰！
"
4563,"一日不见如隔三秋，是因为思念；长夜漫漫无心睡眠，是因为想念；日不思食夜不能寐，是因为惦念；辗转反侧孤枕难眠，只想与你相见。
"
4564,"四分爱，三分忠诚，二分温柔，一分宽恕，再加一调羹希望；五桶欢笑，十分信心，撒上阳光，调拌均匀，每天服用。
"
4565,"你走以后，那些思念，在每一个深夜、清晨、白昼、黄昏、就像一把尖锐的针，每想你一次，就深深的刺痛我一次。
"
4566,"我把心掏出来，你就会发现：这小小的古怪玩意，曾经包容了如此炽烈的爱！我把她放在了最痛的地方：容不得欺骗，容不得反悔，又容不得你离开.
"
4567,"懂得成人之美，既成全了别人，也成全了自己；既给别人带来了机会，也为自己开拓了更广阔的空间；既使别人感到了满意，也实现了自我的解脱和释然。
"
4568,"或许你就像一粒种子，在我的心田发芽，在我的心房缠绕，如何能把你拔除啊！你早已扎根在我的灵魂深处，怎能不想你！
"
4569,"我想把我的思想折成最美纸飞机，用尽全身的力气掷给你，却只怕这轻风托不起我思念的沉重。
"
4570,"那一秒，我仰望蓝天，不为乞福，只为细品对你的想念；那一刻，我闭目田间，心情漪涟，只为追忆你的倩影翩翩；那一天，我凝神手机键，不是擦键盘，只为表达爱你的誓言：912就要爱，我要爱你一万年！
"
4571,"满脑子都是你的心跳，整颗心都是你的味道，你那甜甜的微笑，让我不知如何是好；想你貌似上了瘾，爱你仿佛灵魂出窍，你那自信般的骄傲，让我深深醉倒。912示爱日，爱你，愿你给我一次机会，陪你天荒地老，寻找幸福的轨道。
"
4572,"若即若离，若隐若现，你在我心中飘似仙；魂牵梦系，缠缠绵绵，让我陪在你身边；拨弄一窗珠帘，撩动痴心一片，你是我的审美观。912示爱日，爱你永不变！
"
4573,"示爱日：我跪在菩提树下，祈求爱神让我们结缘。我低头吻着菩提树的树根，拜了又拜，求了又求。终感动爱神，爱神流泪点头颌首。我突然觉得心海里的爱炸裂了一样，千千万万的碎片在四处飞溅，无数的光亮和声音纠缠在一起，就好像太阳黑子爆发一样，每一粒碎屑都是“我爱你”！
"
4574,"失去你，我的世界丧失了色彩；失去你，我的梦想里缺少了光环；失去你，白云离开了我的天空；失去你，灵魂抛弃了我的躯体；没有你，我的世界全是悲剧，示爱节来临之际，愿我们相爱一生一世！
"
4575,"想你是最快乐的事；念你是最开心的事；盼你是最甜蜜的事；见你是最幸福的事。912就要爱示爱节，亲爱的，爱你是我最喜欢做的事，把你放在心上是我一直在做最美妙的事，牵手牵心白头偕老是今生今世最最浪漫的事!
"
4576,"不同的时间，不同的地点，不同的人群，相同的只有你和我；时间在变，空间在变，不变的只有对你无限的眷恋！912示爱节，亲爱的，我爱你，每一天都为你心跳，每一刻都被你感动，每一秒都为你担心。有你的感觉真好。愿我们牵手幸福、白头偕老！
"
4577,"当阳光闪耀，那是我想你的感觉；当白云飘过，那是我想你的痕迹；当风儿吹过，那是我想你的行动；当流星划过，那是我想你的证据；当短信发送，那是我想你的诉说。912示爱节，我爱你天变地变心不变，海枯石烂痴痴恋！
"
4578,"因为有星，夜才不会黑暗；因为有天，海才一片蔚蓝；因为有梦，生命充满期盼；因为有你，生活充满笑颜;因为有爱，我的世界一片灿烂。9.12示爱日，我爱你星月做媒、天地作证、大海见证、真情永不变!
"
4579,"白云为天空唱的歌，是纯洁；狂风为大海唱的歌，是热烈；小草为大地唱的歌，是浪漫。9.12示爱节，我要为你唱首歌，(www.siandian.com 闪点情话网)名叫永恒的真爱。
"
4580,"爱是你的河，就向你流淌；爱是你的海，就向你汪洋；爱是你的星，就向你闪光；爱是你的天，就让你飞翔。接受吧，爱你就给你一个世界，一草一木都为你成长。9.12就要爱。祝你我爱到地老天荒。
"
4581,"美女美女我爱你，就象老鼠爱大米；美女美女我爱你，就象鱼儿爱雨水；美女美女我爱你，就象瓜儿爱秧子。这是我的秘密，我的爱藏在心里，因为你是那样美丽，那样遥不可及，我怕你……值此912示爱节，大胆说出来，啊，美女，我爱你！
"
4582,"九一二”就要爱，亲爱的，我用了‘九’牛‘二’虎之力“一”气呵成了这个“爱情公式” ：①气你加逗你=喜欢你；②学你加跟你=热恋你；③疼你加顺你=正追你；④想你加念你=爱上你；⑤追你加顺你=想娶你；⑥疼你加骂你=在乎你；⑦尊重你加关心你=爱你一辈子。请你验证，我是否真的爱你？！
"
4583,"能爱的时候，好好爱，无论距离多远；想爱的时候，大胆爱，无论结果如何；说爱的时候，清楚说，无论对方怎样抉择。912示爱日，勇敢说出你的爱，在真心情动这一刻！
"
4584,"一份爱，金钱不可以衡量；一份情，足以将心灵照亮；一份善，再小也能感动人间；一份心，将温情洒遍心田。说出的是话，感受的是暖；付出的是情，体验的是爱。912就要爱，让真情蔓延，爱你每天多一点。
"
4585,"你说一加一等于二，我觉得一加一等于五；你说前面的是鹿，我却觉得它是虎；你说听到鸡在叫，我却以为猫在笑；爱你令我眼花耳鸣，心里乱了套。912就要爱，给你我爱的讯号，愿你快乐我也微微笑！
"
4586,"从相遇那天起，你温柔笑容印在脑海，自此每时每刻，偷偷痴情地凝望着你。912示爱节，希望你能回过头来，看看我眼睛里藏着的秘密，听听我大声诉说的爱意！我爱你！
"
4587,"不见你时想着你，见到你是却总和你吵架，让你生气。其实所有的一切都是因为我爱你，想引起你的注意。912示爱节，爱你就要大声说出来。我爱你，希望你能让我陪伴你共度一生，此生永不分离！
"
4588,"我一直想要，和你一起，走上那条美丽的小路。有柔风，有白云，有你在我身旁，倾听我快乐和感激的心。912示爱节，亲，我爱你，就像蝶恋花、鱼恋水一样纯朴、率真、自然、永远！
"
4589,"画个帅哥美女，亲个嘴；逛逛公园商场，寻恋人；情缘论坛网站，灌个水；带着小猫小狗，溜溜腿；收条祝福短信，提提神。912就要爱，虽然没有人来爱，也要爱生活；祝你早日遇到真爱，我在时刻关注着！
"
4590,"我一直都深爱着一个在大学的同学，可是我没有勇气说出口。直到有了工作，我欲说又止。正当我鼓足了勇气，要亲自对她说：我喜欢你，我爱你的时候，收到了她发给我的短信，邀请我参加她的婚礼仪式。事后我才获悉，这些年他也一直在等着我。我这才慌然大悟，悔恨莫及，事已迟也。朋友啊！前车之鉴。“9.12就要爱示爱节”来到，爱她你就大胆说出来，我爱你......我喜欢你......
"
4591,"初相识，你我目光交叠，你的美丽如青花般细腻，那一刻爱情一如那传世的青花瓷，自顾自的在你我之间流转，这一世爱你让我沉醉不知归路，亲爱的，9.12就是要继续爱你，愿为一叶青藤，细细密密的缠绕在你的周身。
"
4592,"一段情，一生忆，一壶酒，一衷肠，不羡鸳鸯不羡仙，只有相恋。一句话，一辈子，一个梦，一生情，不问流年不问天，只有相爱。清风且吟，吟不完我一生对你的思念，细水长流，流不完我一世对你的爱恋！9.12就是要爱你。
"
4593,"玫瑰只想送你，拿着；真心只想给你，收着；爱意只想随你，接着；浪漫只想为你，受着；表白只想跟你，听着。912示爱节，爱你一生不变，伴你今世不离！
"
4594,"美丽如你，天仙也黯然失色。健康如你，阎王也徒唤奈何。快乐如你，弥勒也嫉妒羡慕。这样的你，让我如何不爱。912，就要爱，我就要爱你。
"
4595,"走过一段又一段的岁月，心里始终有你。穿越一个又一个的城市，梦里总是有你。无论时空如何变幻，爱你的那颗心永远不变。912，就要爱，爱你，永久。
"
4596,"转正申请：某年某月某日，自从在人海中见了你一眼，本人就养成了爱你的习惯，并愿意尽自己所能，用一辈子的时间将其发扬光大。912，就要爱，我爱你，请批准。
"
4597,"这一生，你为磐石，我为蒲苇，蒲苇韧如丝，磐石无转移。这一生，你为血凤，我为粉蝶，同做比翼鸟，共为连理枝。这一生，你为干柴，我为烈火，炽热结姻缘，两厢共思恋。这一生，你为流水，我为玫瑰，生死两相依，不弃亦不离。一生牵盼，一世缘劫，一千年的等待，换做今生的爱恋。9.12就是要爱你，继续我的爱恋。
"
4598,"你含笑，淡淡清香浸满我心扉，你凝眸，浓浓情意藏在我心底，你浅浅低头的羞颜，在我心深处写下了柔情似水。这段爱是如梦佳期，我们一路寻寻觅觅，一路引吭高歌，一路辗转缠绵，一路鹣鲽深情。亲爱的，今生只想爱你千百回，9.12就是要爱你，继续一路欢歌，一路思恋。
"
4599,"丘比特法院宣判词：以爱的名义，判决你与烦恼分手，与幸福结合。以爱的名义，判决你与郁闷仳离，与快乐结婚。912，就要爱，以爱的名义，我发誓，我会永远爱你。
"
4600,"就要爱你，爱你是我一生的职业。就要爱你，爱你是我一世的情怀。就要爱你，爱你是我一辈的承诺。912，就要爱，请让我永远爱你。
"
4601,"我多想是一条长长的小溪，哗哗从你身边流过，把你美丽的倒影映在碧水上，陪你欢快的扬起清波；我多想是一缕清风，轻轻来到你身边，将你如瀑的长发悄悄撩动，为你奉上一曲风的恋歌；我多想是一抹阳光，默默来到你身边，偷偷为你挥洒温暖，把你纤细的身体团团环绕，为你启动一段爱的旋律。912，就要爱你，爱你一生一世！
"
4602,"一句关心的话语，足以让我回味千万次，魂牵梦绕；一个热情的动作，足以让我感动破百倍，神魂颠倒；一个温馨的眼神，足以让我欢喜无限回，欣喜若狂；我的要求很低，我的愿望很易满足，示爱节，我爱你，请满足我的愿望吧
"
4603,"你是爱河里的一艘船，你是梦寐里的一片帆，你是我雨天的一把伞，你是我冬天一缕温暖的阳光，你是我心里的一片天，912就要爱，亲爱的，不管未来有多少的风风雨雨，我都愿意今生陪着你一起走！
"
4604,"爱的路程有风雨，时有阴晴圆缺，时有云彩满天，但我对你的爱依然晶莹如初，依然温润如玉。依然不会有一丝一毫的减少，一丝一毫的动摇。912示爱节，请爱神考验、检阅我们不算完美，但却至真至纯的爱吧！
"
4605,"不管你已经有了亲密爱人还是依旧在苦苦地暗恋，也不管你已经准备好了丰盛的大餐还是仅仅捏着一支玫瑰，借着这个912示爱节日，你都应该让你的心上人知道，有一个人在爱着他/她，愿意“为她写诗为她静止，为她失去理智”！
"
4606,"老公，庆幸千年的缘份让我们相遇，庆幸12年来在你的包容下度过的每个春秋，庆幸你百忙中从未忘记在每个纪念日里给我惊喜，912示爱节这个特别的日子，我用这种特别的方式，对你说：“过去、现在、将来，我会一如既往，永远只爱你一个。”
"
4607,"不保留的，才叫倾情。不放手的，才叫真爱。不管雨下多久，最终彩虹总会出现。不管爱之路有多难，我们始终相信，幸福就在不远处。912就要爱，只要我们心心相印、不抛弃、不放弃，就直爱无敌！
"
4608,"据说情节的一种叫做童话，他魔法城堡把心都为你摘下，听说故事的一种叫做神话，他披星戴月把心都为你融化，912就要爱，亲爱的，请让真心导演我们的爱情，创造一段爱的佳话！  
"
4609,"缘分真奇妙，相隔再遥再远都能遇到，爱神就是好，不管我们错过了多少，总会让有情人拥抱。912就要爱，亲，你是我淘来的宝，我会掏心掏肺对你好，永远有多远我不知道，只求能天天看到你的笑。你是我生命的宝中宝，再没有谁比你更重要，未来的事无法预料，我的肩膀是你的永远的依靠！
"
4610,"你就像是冰红酒，我就好你这一口。一日不见隔三秋，誓将爱你到白头。912，酒要爱，爱要久。
"
4611,"月亮依偎着白云，银河拥抱着星星。啊，天空如此迷人，教我如何不想你。清风抚摸着杨柳，果实留恋着树木。啊，大地如此多情，教我如何不念你。蟋蟀对唱着夜色，鱼儿双游着荷塘。啊，相伴如此美好，教我如何不爱你。
"
4612,"幸福其实很简单，左手牵你，右手写爱。我们的幸福在彼此凝视的眼眸中，在相聚的温馨里，在离别的思念中，在倚窗观澜的月光下，在闻香吟咏的诗词里，在默默无语的牵挂中，在滚滚红尘的牵手处，在你我相拥的日子里。912就要爱示爱节，亲爱的，你是我的真命天使，命中注定我爱你！
"
4613,"爱过知情重，醉过知酒浓，花开花谢终是空；淡淡的忧伤，浓浓的思念，空我一人惘惘然。穿过无限思念，飞跃空间转换，等待再次相遇，等待幸福相约。912就要爱，亲爱的知道我在等你吗？
"
4614,"如果这一生我只能恋爱一次，你将是我毫不犹豫的选择，如果这一世有一万次选择伴侣的机会，我还是毫不犹豫牵你的手。912示爱节，亲爱的，今生今世只爱你，除了你，我不会再恋爱！
"
4615,"长相知，不相疑，今生你我长相忆；你是山，我是水，来生我们永相依。912，就要爱，爱的就是你，我愿对你不离不弃，今生来生我们始终都要在一起。
"
4616,"碰巧我们都是单身，碰巧我们相遇了，碰巧我们谈得来，碰巧我们喜欢彼此，碰巧今天是912示爱节，碰巧有一句话想对你说：我爱你，十分爱，永远爱！
"
4617,"你是爱的IC卡，通用于我身体。你是爱的IP,通行于我心里。你是爱的IQ卡，通过于我心底。你是我的IC、IP、IQ卡，解开我生命的密码！9.12，就要每天爱你多一点！""
"
4618,"我愿做安静的玫瑰，生根在你心里，绽放在你心底，吐露芬芳在你的世界里！我愿做洁白的茉莉，陪伴在你的路上，守候在你的身旁，爱你在我的生命里。9.12，就是爱你！
"
4619,"谢谢你给爱带来的芬芳，每一次沁入心里都难以忘记！谢谢你给爱带来的阳光，每一次照在心底都难以磨灭！9.12，就要爱，谢谢你的爱！
"
4620,"真的爱情，都是柏拉图式，纯洁的像水晶，飘渺的像浮云，不沾世俗的尘埃，一旦拥有，天长地久。真的爱情都是脆弱的，不可以嘻笑怒骂，禁不起风吹雨打，必然香消玉损，愧对朗朗乾坤。912，就要爱，我和你的爱情，只愿普普通通，相爱一生！
"
4621,"那一夜，我听了一宿梵唱，不为参悟，只为寻你的一丝气息。那一月，我转过所有经轮，不为超度，只为触摸你的指纹。那一年，我磕长头拥抱尘埃，不为朝佛，只为贴着了你的温暖。这一世，我走遍万水千山，不为修来世，只为途中与你相见。912就要爱，心上人我爱你！我用心为你祈祷，愿爱神护佑你永远喜乐平安！
"
4622,"东风破，花零落，多少倩影成婆娑。唤婆娑，长生果，千年修行为情锁。痴情错，与谁说，岁岁年年空寂寞。因寂寞，夜生活，纸醉金迷夜夜歌。912，就要爱，刻骨铭心爱不薄！对你的爱，请你听我说！
"
4623,"缘分拉开了帷幕，爱情开始报幕，思念的独奏婉约，表白的气势豪迈，不知道你有没有感觉我真心的诚意多么实在，希望你鼓鼓掌迎合一下现场气氛的节拍！9.12就要爱！祝你开心！
"
4624,"我把爱你写在手心，耕耘出一份天地。我把爱你写在真心，打造出一个奇迹。我把爱你写在地心，恩，2012的传说就被人们缔造。9.12我爱你！
"
4625,"好想同你唱一辈子情歌，爱的花朵永远也不凋落，无论走过多少崎岖坎坷，你的一个眼神，就能点亮希望灯火;好想为你唱一辈子情歌，风风雨雨与你相濡以沫，无论尝过多少酸辣苦涩，你的一声安慰，就能暖热我的心窝。912就要爱，示爱节。亲爱的，就让我为你唱一辈子情歌！
"
4626,"就要爱，示爱节。亲爱的，我想为你造一个桃源，一年四季都洒满阳光，梦里梦外都守护着你，一直守护到地老天荒；我想为你造一个天堂，时时刻刻洋溢幸福吉祥，风雨雪霜都陪伴着你，一直陪你到地久天长！
"
4627,"常伴着星光点点，想象与你牵手的画面，傻傻的笑容驻足在心间；常借着阳光灿灿，期待与你快乐的约见，幸福的奔向每一个晴天，9.12就要爱，真心在今天表白，亲爱的，我真的爱你，示爱节快乐！
"
4628,"我欣赏云朵的爱，摔真而可爱。我喜欢考拉的爱，糊涂又明白。我珍藏了对你的爱，简单而自在。9.12，就要爱，(www.siandian.com 闪点情话网)就要爱你每一天！
"
4629,"爱情像是英文的26个字母，什么都需要基础。爱情像是中文的横竖撇奈，什么都是功夫。爱情像是计算机程序的0和1，什么都需要重复。9.12，就要爱，希望你的爱情简简单单、扎扎实实、长长久久！
"
4630,"如果说爱是一家上市公司，那么爱你是绝对的牛市，我爱你是绝对的潜力股，我非常爱你那估计就是祖国江山一片红了，涨啊！9.12爱你爱到疯狂！
"
4631,"修行九世，才换来的一段情愿，再不告诉他（她），你二人将永远错过了。爱就勇敢的说出来，才不会空留遗憾！
"
4632,"朝朝暮暮，与你在一起，柴米油盐也是浪漫；分分秒秒，与你共相依，艰难困苦也是甜蜜；时时刻刻，与你同想念，分分离离也是美丽；912就要爱，一颗爱心呈给你，我是真的爱你！
"
4633,"好想给你我的温柔，用我的真心制作爱的味道；好想给你我的浪漫，用我的关怀发出爱的讯号；好想与你携手天涯，用我的一生陪你到老；912就要爱，我的爱只为你存在，爱你一生永不改！
"
4634,"日夜为你着迷，时刻为你挂念，不管是错是对，管不了风风雨雨，心中念的全是你，只想和你在一起。912示爱节，我要天天与你相对，夜夜把你伴陪，苦苦乐乐在一起，一生一世无怨悔！
"
4635,"希望，拥有一份不沉闷的工作，在不是很老的年纪，遇见一个不难看的人，谈一场不慌不忙的恋爱，有一个不吵不闹的婚礼，生一个活波可爱的宝宝，平平安安的，度过我不算糟糕的一生。我想要的，一直很简单。912示爱节，亲爱的，简简单单的幸福，你愿意和我相依相伴白头偕老吗？！
"
4636,"月满西楼时，掬一捧月色，心醉成一段水袖，袅袅一甩，一切关于你的情节在我的心湖次第流转。你是我宿命里最美的朱颜，我要为你写下永恒的诗篇，我醉在你的温柔里，与你共赋一篇珠联璧合的锦绣华章，爱你，是不变的韵脚，9.12就是要爱你，让韵脚永恒。
"
4637,"不知不觉中了爱的魔咒，早已对你爱不释手，好想与你共奔白头；无怨无悔喝下爱的烈酒，早已被你占据心头，好想陪你安度春秋，爱你的心，拼命的追求，9.12，就要爱，示爱节告诉你，亲爱的我好爱你！
"
4638,"爱就爱，不爱就不爱，旗帜打得很明白。想爱就去大胆爱，怕啥受伤害？我爱我痛快！912，就要爱。老婆，我爱你，你就是我的卷心菜。
"
4639,"夜凉月色苦，良宵酒醒梦归处，浅灯明暗处，岂让香枕自孤独，一缕幽情入，歉意只向痴人诉。遇到你是我今生最美丽的幸运，拥有你是我最奢侈的幸福！912就要爱，爱你一生，痴心永不改！
"
4640,"遇到你之前，世界是一片荒原，遇到你之后，才知道;爱是一种挂牵，爱是一种期盼，爱是一种奉献，爱是思念时撕心的痛，爱是分别后裂肺的苦，爱是对你心颤的挂念，９１２就要爱，爱你一生是我不变的心愿！
"
4641,"想你的心，跳动着炙热的温度。漫过时间和空间，仍频频将你眷顾。花开花谢了，人来人去了，我的心非你莫属。912示爱日到了，跟我走吧，我会给你幸福！
"
4642,"这个社会小偷很多，随处可能遇到。很不幸，我发现你已被小偷盯上，他来偷什么呢？？？？？？？我怕，非常怕，不敢告诉你，但是9.12我要大胆说出来，你很乐意我是那个偷心的贼对吗?
"
4643,"就算前世没有约定，今生我依然痴痴地等你；茫茫人海聚到一起，一种缘分两处相思倍煎熬；相遇的那一瞬间，我向你敞开我紧闭的心门：912示爱节，亲爱的，我爱你，生活有你陪伴，感动随我一生，愿你我相爱相知，共同搀扶过一世！
"
4644,"我看你，口难言，脸红红，手发颤，额头出虚汗，912就要爱，有爱就要说出来，示爱节，鼓足勇气，向你来表白，我爱你嫁给我吧。请你不要拒绝我。
"
4645,"一字一句，都是关于你；一点一滴，全是为了你；一心一意，就想爱着你。一颦一笑，都是源于你；一生一世，都要陪伴你；一举一动，就想打动你。912示爱日，你愿意陪我一起白头偕老，共创幸福的旋律吗?
"
4646,"相思扣，扣住你我；真情锁，锁住幸福。静看信任花开，诠释誓言的真谛，不猜疑不恼怒，默默等你心放开；倾听爱恋细语，诉说心声的表白，无甜言无蜜语，平淡的爱打动你。912示爱日，笨拙的我，蠢钝的我，希望你可以接受痴心的我。
"
4647,"爱情没有对与错，先来后到不讲究，有的只是爱不爱，莫等错过再后悔。爱情没有输与赢，爱与不爱是唯一，若爱就要痛快爱，若爱就要大胆说。912示爱节，发条短信提醒你，爱我你就大胆说，若被别人钻了空，别怪我没给机会！
"
4648,"友谊像一条清澈的小溪，留着牵挂和问候在你我心田；祝福像一朵鲜艳的花朵，开着快乐和好运在你我身边。祝你：快乐天天！  
"
4649,"思念是那漫山遍野弥漫的花香，轻轻笼罩着你和我；祝福是那时时刻刻散落的关注，悄悄进驻你心灵深处，祝愿你快乐永驻！
"
4650,"工作与上班，出入皆平安；生活很顺利，事业也平坦；上司欣赏你，朋友喜欢你；烦恼离你远，快乐将你伴；祝你天天快乐！
"
4651,"烦恼的时候，我给你兜一缕清风，吹散你紧皱的眉头；欢乐的时候，我给你捉一片云彩，放飞你轻松的心态，祝你夏日愉快！
"
4652,"友情是永远不会改变的，一声呼唤，一个电话，哪怕仅仅一条短信，也是友谊存在的证明，愿我的朋友收到短信，快乐开心。
"
4653,"天气越来越暖热，日子越来越红火，世界越来越精彩，心情越来越愉快，财运越来越兴旺，生活越来越享受。祝快乐也越来越粘你！
"
4654,"我若把你想，你事业一定旺；再发条短信，你天天都上进；你若也把我挂念，幸福身边伴；如再回我信，每天开心绕。祝愿你事事如意！
"
4655,"送你艳阳，温暖伴你每天；送你鲜花，清香陪你每天；送你蜂蜜，甜蜜有你每天；发你条短信，快乐同你每一天！
"
4656,"微笑是通向快乐的车票，宽容是获得幸福的法宝，执着是成就梦想的翅膀，友谊让日子越过越好，祝你事事如意，心想事成。
"
4657,"不常见面，不代表感情变浅；身在各方，不代表心不思念；感情真诚，能打破时空的界限；给你最深的祝愿，祝你幸福永远！
"
4658,"剪一缕柔柔春风，采一路幽幽花香；画一条清清小溪，添一抹淡淡斜阳；汇一腔切切牵挂，写一纸浓浓念想；借今宵良辰美景，祝亲朋好友吉祥一生！
"
4659,"其实天很蓝，不用天天烦；其实海不宽，别把烦恼钻；其实泪也甜，人生莫等闲；其实梦很浅，幸福一点又一点；其实没啥事，就让短信传播祝福至！
"
4660,"天上星*亮晶晶*认识你*真开心*夜空里*万颗星*有一颗*是我心*想我时*看星星*无聊时*数星星*寂寞时*等流星*好朋友*祝福你*永开心*
"
4661,"清凉大派送啦！送你一支签：你有大富大贵之相，凡事大吉大利也，乃上上签，从此你将财运大涨、事业大顺、身体大壮、家庭大合、心情大好、万事大吉！
"
